_unit_id,headline,articleid,date,text
842616509,industrial-shares-climb-24.19-points-but-traders-are-wary-of-a-reversal,wsj_398076602,1989-05-16,"NEW YORK -- The stock market's rally since Friday has cheered traders, but they're wary that a bad economic indicator could send things the other way.
In a follow-through to Friday's 56.82-point surge, the Dow Jones Industrial Average yesterday gained 24.19, ending at a post-crash, 19-month high of 2463.89.
The Dow industrials haven't been higher since they finished at 2508.16 on Oct. 13, 1987, the day before the Dow slid 95 points on the way to the Oct. 19 crash.
Some big institutional investors, and a few individual investors, were drawn to stocks after they missed most of Friday's rally spurred by a surprisingly mild inflation report. Some traders saw a little bit of buying ""panic"" by some investors.
Still, volume was typically moderate for a Monday, with 179,350,000 New York Stock Exchange shares changing hands, down from Friday's 221,490,000. Advancing issues outpaced decliners by 919 to 591; many technical analysts aren't convinced of a strong market rally unless the advancers' category tops 1,000, as it did Friday."
842615569,stock-rally-loses-steam-late-in-day-----shares-are-sold-into-run-up;-bond-prices-slip-and-dollar-eases,wsj_398365438,1992-04-01,"A stock market rally fueled by evidence of accelerating economic growth faded at the closing bell, leaving prices only slightly higher for the day.
Bond prices fell modestly and the dollar eased against the mark and yen.
The Dow Jones Industrial Average ended with a gain of 0.23 to 3235.47 in moderate trading. Standard & Poor's 500-stock index added 0.69 to 403.69 and the Nasdaq Composite Index rose 1.70 to 603.77.
Traders said the stock market was lifted by economic data showing better prospects ahead. Purchasing managers in Chicago and Detroit reported that the industrial sector in those regions showed increasing strength in March. And the Conference Board's consumer confidence index shot up to 54 from 47.3. Together with a healthy rise in the Commerce Department's index of leading economic indicators, the data helped push the Dow Jones industrials up more than 25 points at midday.
But investors sold into the rally. There are growing concerns that first-quarter earnings, due to be reported in coming weeks, might contain more disappointments than positive surprises. Analysts said the stock market continues to show signs that a correction is looming in coming weeks, although the magnitude of any decline isn't expected to be severe."
842616877,u.s.-industrial-output-jumped-0.9%-in-april-despite-higher-interest-rates,wsj_398730422,2000-05-16,"WASHINGTON -- Production by U.S. factories, mines and utilities continued to accelerate in April, offering further evidence of the economy's strength in the face of rising interest rates.
Industrial output jumped 0.9% last month from March, its fastest pace in almost two years, the Federal Reserve said. Output is now 6.1% higher than it was a year earlier. The March gain, meanwhile, was revised upward to 0.7%, sharply higher than the preliminary estimate of a 0.3% increase. Taken together, the numbers suggest that U.S. industrial production continues to gain strength and that the April increase isn't a one-month anomaly.
With suppliers straining to keep up with strong consumer and business demand, the nation's capacity-utilization rate jumped 0.4% to 82.1%, the first time that the index has climbed above 82% in about two years. Utilization rates of less than 84%, however, suggest that manufacturers have enough slack to increase output without triggering production delays or bottlenecks
The report came as the Federal Reserve's Federal Open Market Committee prepared to meet here to consider a further interest-rate increase designed to slow the pace of the economy's growth while keeping inflation under wraps. The central bank has raised rates by a quarter of a percentage point five times since last June, but is widely expected to choose a more aggressive, half-point increase at its meeting today. A half-point move would bring the federal-funds rate -- the rate at which banks lend to each other overnight -- to its highest level in about nine years.
Still, yesterday's report offers some good news on the inflation front. Most of the overall increase in industrial output came about because of a 1.6% run-up in production of computers and other information-processing hardware and software. This and other technology have helped spark the massive productivity gains, which have held inflation in check in recent years. Technology production rose 2.7% in April, and is up an eye-popping 59% year over year. Consumer goods production, by comparison, increased 0.6% after being flat the last two months."
830983391,jobless-recovery-indicated,wapo_409447258,2003-04-25,"Orders for durable goods unexpectedly jumped last month and first- time claims for unemployment benefits rose last week to the highest in a year, adding to evidence that a jobless economic recovery is under way. Orders for items made to last at least three years increased 2 percent, to $173.6 billion, after dropping 1.5 percent in February, the Commerce Department said. The Labor Department reported states received 455,000 applications for jobless benefits, up from 447,000 in the prior week.
The Paris Club of creditor nations agreed to conduct an in-depth study of Iraqi debts and said they ""stood ready to engage on Iraq's debt."" Baghdad owes the club's 19 members, including the United States, Japan, Germany and Russia, an estimated $26 billion. But that includes only principal, not interest that has gone unpaid on most of the debt since the 1970s.
President Bush plans to nominate Harvey Rosen, a Princeton University economics professor and a deputy assistant Treasury secretary in the first Bush administration, to serve on his Council of Economic Advisers. If confirmed by the Senate, Rosen will replace Mark McClellan, who was named in October to be commissioner of the Food and Drug Administration.
Johnson & Johnson won FDA approval to sell its drug-coated stent called Cypher, a device expected to revolutionize the treatment of clogged arteries in heart patients by preventing them from later re- clogging with scar tissue.
The Securities and Exchange Commission unanimouslyvoted to prohibit executives, creditors, customers and others from trying to misrepresent a company's finances by manipulating or coercing the auditor. The new rule gives the SEC greater latitude to prosecute cases in which an attempt to derail an audit wasn't successful."
842615462,"u.s.-new-home-sales-surge-8.3%;-median-price-climbs-7.4%,-to-$249,700,-as-supply-falls-to-lowest-level-since-january",wsj_1411931330,2013-07-24,"WASHINGTON--Sales of new homes surged in June despite higher mortgage rates, maintaining momentum for a key sector driving the economic recovery.
New-home sales increased 8.3% last month to a seasonally adjusted rate of 497,000, the Commerce Department said Wednesday. That was the highest level since May 2008. Sales were up 38% from a year earlier.
The sales jump comes amid a sharp escalation in mortgage rates, which began rising in late May. The average for a 30-year fixed-rate loan is now up about one percentage point from its recent low to 4.58%, according to Mortgage Bankers Association data also released Wednesday. That's down from 4.68% a week earlier.
""The increase in mortgage rates over the past two months does not appear to have dented new-home sales, at least not yet,"" said Stuart Hoffman, chief economist at PNC Financial Services Group. He cited pent-up demand, a better labor market and stronger consumer confidence as factors behind the sales boost.
Mortgage rates can hit new-home sales more quickly than sales of previously owned homes because the new-home figures are measured when a buyer signs a contract to purchase a new home. Existing-home sales figures reflect closings 30 to 60 days later, on average, after a contract is signed."
830982610,defense-stocks-spurt-in-generally-firm-list,wapo_143578870,2068-01-27,"| NEW YORK, Jan. 26â€” j For the first time in almost three weeks, all the major stock market indicators rose today, although some had to hold on by their fingernails at the close.
The Dow Jones industrial average, recording its best mark when the session was 30 minutes old, supped through most of the session and closed with a gain of 0.81 point at
Standard & Poorâ€™s 500-stock composite was ahead 0.15 point to 93.45 and the New York Stock Exchange index added 0.10 point to 52.45.
Volume dropped sharply from the pace on Thursday, when traders were jolted by Pi'esident Johnsonâ€™s decision to call nearly 15,000 reserves to active duty. There were 9.99 million shares changing hands today, the smallest total in this first week of shortened sessions, down from 12.41 million in the previous session.
Advancing stocks led declines, for the first time in six sessions, by 755 to 494. On Thursday, with all three major averages going up, there were 762 losers and 493 winners. New highs rose to 50 from 31 and new lows fell to 10 from '31."
842613697,"stocks-edge-higher,-ignoring-bad-news-on-economy,-oil",wsj_398953470,2004-09-02,"MOST STOCKS shrugged off bad news on the economy and oil and turned in small gains.
The broad Standard & Poor's 500-stock Index edged up 0.15%, or 1.67 points, to 1105.91, although the 30-stock Dow Jones Industrial Average inched down 5.46 points, or 0.05%, to 10168.46. The Dow is off 2.7% on the year, but the S&P 500 has fallen only 0.5%.
Trading volume again was above the lows recorded Friday and Monday, as worries about a disruption of the convention appeared to fade.
""The convention and the protests are going more smoothly than previously anticipated,"" said David Hegarty, head of stock trading at Commerzbank Securities, a New York brokerage arm of Germany's Commerzbank.
Mr. Hegarty said he worked at the firm's backup location in the New York suburb of Rye on Monday and Tuesday, but returned to the city yesterday because ""things were going better than expected."""
842614255,bofa-and-caterpillar-both-fall-more-than-3%,wsj_365439786,2010-06-07,"Author: Donna Kardos Yesalavich
NEW YORK--Stocks fell, with Bank of America, Caterpillar and Alcoa among the decliners as investors continued to worry about European sovereign debt, while data on U.S. consumer spending also sparked concerns about the economic recovery.
The Dow Jones Industrial Average fell 115.48 points, or 1.16%, to 9816.49, its lowest close since Nov. 4. The Dow is now below the intraday low it hit during the May 6 ""flash crash.""
Bank of America was the Dow's worst performer, falling 52 cents, or 3.4%, to $14.83. Unit Countrywide Home Loans agreed to pay $108 million to settle federal charges it collected excessive fees from homeowners struggling to keep their homes. The bank didn't admit or deny the allegations.
Caterpillar slid 1.93, or 3.3%, to 55.83. Caterpillar exports to Europe, and investors are concerned about how its profitability may be impacted by currency translations given the euro's weakening against the dollar. Monday, the dollar gained 0.41% versus the euro to its highest level since March 2006."
830985357,further-discount-rate-cut-predicted:-cut-in-discount-rate-predicted,wapo_138858472,1986-09-10,"Former Federal Reserve governor Lyle E. Gramley predicted yesterday that concern about the pace of economic growth in the United States and elsewhere will cause the Fed to continue to ease monetary policy.
Gramley, now chief economist at the Mortgage Bankers Association, said that, if the Japan and West German central banks would agree to a coordinated set of interest-rate cuts, the Fed probably would reduce its 51/2 percent discount rate within four to six weeks. If the other nations do not agree, such a reduction probably still would come within two to three months, he said.
As recently as two weeks ago, many financial-market participants seemed to share Gramleyâ€™s view that the Fed would continue to reduce the discount rate, which is the interest rate it charges on loans to financial institutions. Since then, scattered signs of faster economic growth and new fears about inflation have turned market sentiment around; long-term interest rates, in particular, have been rising.
Prior to a rally yesterday, some long-term government bonds had dropped more than six points, with each point representing $10 in market value. Bond prices decline when investors demand higher yields before buying them.
Gramley worked at the Fed for many years as an economist and eventually as director of research before becoming a member of the Council of Economic Advisers and then returning to the central bank as a board member."
842614474,corporate-news----the-week-ahead:-retailers-suit-up-for-holiday-results,wsj_853022405,2011-02-22,"From Wal-Mart Stores Inc. to Kohl's Corp. and Gap Inc., almost every major retailer reports fiscal fourth-quarter earnings this week, and the results will be the final word on whether holiday shoppers were naughty or nice to the country's chain stores.
Despite cold, snowy weather that walloped major swaths of the country in January, and uneven sales throughout the sector in December, the early consensus is that retailers for the most part posted solid earnings growth for the quarter. That's due in part to a robust November that lured shoppers with discounts galore as well as the retailers' ability to keep inventories and expenses in line after having tough lessons learned during the recession.
That's the good news. With mounting prices on everything from fuel and food to cotton, retailers still are expected to offer muted full-year earnings guidance for 2011. Broad inflation hasn't beset clothing makers and sellers in almost two decades and rising costs will pose a quandary for stores: Do they pass those higher costs onto still-strapped consumers, who may in turn buy less? Or do they absorb some of the cost and take a hit to their gross profit margins?
The first half of the year poses additional challenges, particularly for department stores and discounter Target Corp. They will be lapping their toughest sales comparisons from a year ago.
""Most companies will provide conservative, cautiously optimistic guidance due to increasingly tough comparisons, erratic consumer spending trends (with a growing divide between wealthy and poor) and perhaps most importantly, apparel inflation,"" Bill Dreher, retail analyst at Deutsche Bank, wrote in a recent report."
842615974,"industrial-index-backtracks-by-7.17,-led-by-merck's-4-5/8-point-decline",wsj_397886309,1984-07-11,"Again following the lead of the bond market, the stock market yesterday finished moderately lower after failing to extend its late blue-chip rally from Monday. Trading continued at a relatively slow pace.
Technology, oil and some of the chemical issues were among the casualties. Some of the housing stocks gained.
After jumping 11.48 points on Monday, the Dow Jones Industrial Average backtracked 4.63 points in yesterday's first half hour, but erased this loss in the next hour; falling again during the afternoon, the index was down 8.50 points at 3:30 p.m. EDT and then closed at 1126.88, off 7.17 points. The transportation indicator also fell, but the utility average posted a small rise.
The downturn was less apparent in the broader market than in the industrial average. New York Stock Exchange losers led gainers by only about 7-to-6. A big part of the industrial average's setback was accounted for by Merck, which skidded 4 5/8 to 86 1/8 in active trading.
""The psychology of the market is dominated by interest rates, as illustrated by the sharp rally on Monday when bond prices rose and the lack of follow-through (yesterday) when the bond market faltered,"" commented Michael T. Murray, vice president of Loomis Sayles, Chicago."
842614587,behind-the-middle-class-funk,wsj_1418097249,2013-08-07,"President Obama is working hard to refocus attention on the middle class, and rightly so. While a decent society will provide opportunity and, when necessary, direct assistance to the poor, the long-term health of our economy and our democracy depends on a prosperous, self-confident middle class.
That's not what we've had in recent years. Median incomes fell sharply during the Great Recession and have barely begun to recover. Despite recent signs of recovery, housing -- the principal source of wealth for middle-class households -- remains priced about 25% below its pre-recession peak. Many workers who lost middle-income jobs have found only part-time or low-wage replacements and doubt that they will ever regain their pre-recession standard of living. Not surprisingly, many middle-class parents now doubt that their children will enjoy comparable lives
Concern about the middle class is not new. Compared with the quarter-century after World War II, recent decades -- though not disastrous -- were disappointing, even before the Great Recession. Many economists define the middle class as those adults whose annual household income is between two-thirds and twice the national median -- today, that means roughly $40,000 to $120,000. By this standard, according to the Pew Research Center, the middle class is significantly smaller than it once was. In 1971, it accounted for fully 61% of adults, compared with 14% for the upper class and 25% for the lower class.
Four decades later, the middle class share had declined by 10 percentage points to just 51%, while the upper class share increased by six points and the lower class by four. The U.S. income distribution is still a bell curve, but the left and right tails are fatter and the hump in the middle is lower.
This means that the middle class is less economically and socially dominant than it once was. Relatively speaking, more Americans are enjoying affluent lives at the same time that more are just barely making it (if at all). But that doesn't mean the middle class got poorer. During those 40 years, Pew calculates, the median income of middle-class households (adjusted for inflation) grew by 34%. The median grew for the others as well -- by 43% for upper-income households and 29% for those with incomes below the middle class. This isn't surprising, because the median income for all U.S. households rose by 32% during that period, from $44,845 in 1970 to $59,127 in 2010. Indeed, 86% of middle-class Americans, and 84% of all Americans, enjoy higher incomes than their parents did."
842616977,"suddenly,-a-markets-turnaround-----dow-is-up-nearly-20%-from-a-low,-other-markets-more;-is-it-a-tease?",wsj_399076895,2009-01-07,"Investors are ringing in the new year by taking on more risk even though the economic outlook remains grim.
From junk bonds to currencies, mortgages, stocks and commodities, the markets that were most battered in the second half of 2008 are staging rebounds, sometimes of 10% and more from their low points.
The breather comes as the U.S. government continues to push investors toward taking more risk because the returns on risk-free assets like Treasury bonds are extremely low. ""No question about it, there's an improvement in risk,"" says Alan Ruskin, chief international strategist at RBS Greenwich Capital.
But the rallies may prove fragile if early optimism fades amid the challenges of revamping the devastated mortgage industry and stimulating a weak economy prove too daunting.
On Tuesday, the stock market continued its recovery from November's lows. The Dow Jones Industrial Average rose 62.21 points, or 0.69%, while the Standard & Poor's-500 stock index added 0.78%."
842613524,tracking-the-economy:-economists-follow-february-job-data-upward-and-boost-output-estimates,wsj_398235519,1990-03-12,"NEW YORK -- Economists padded their industrial production estimates -- grudgingly in some cases -- after February's robust payroll report.
The stronger job data are likely to be reflected in Friday's reports on output and capacity utilization, but analysts warn of several quirks in the employment numbers. What's more, they flag February's producer price index data as a reminder of troublesome inflation.
The week also holds reports on February housing starts and permits, retail sales and auto sales, and January's business inventories. Like the job figures, many of these reports can be swayed by seasonal factors or the stop-and-go auto industry.
Nonetheless, many economists were upgrading their output forecasts and thinking about raising their gross national product estimates last Friday after the job data were released.
""The numbers are the numbers, and that's the problem with this game,"" said Lawrence Kudlow, chief economist at Bear, Stearns & Co. Mr. Kudlow concedes he's considering raising his first-quarter GNP estimate of 1.5% by as much as a full percentage point after plugging the jobs numbers -- flawed or not -- into the GNP formula."
842614419,"as-fastenal-shares-dropped-last-week,-executives-bought",wsj_398878518,2004-03-17,"Dow Jones Newswires
WASHINGTON -- Last week was a tough one for the stock market and for the shares of Fastenal Co. But while insiders at other companies held on to their wallets, top executives at Fastenal spent more than $500,000 on their company's shares.
Three top officers at Fastenal -- the chief executive, the chief financial officer and the chief operating officer -- reported the purchase of a total of 12,000 shares for $529,398, an average price of $44.12 a share. Fastenal shares rose 73 cents, or 1.6%, to $47.86 in 4 p.m. trading yesterday on the Nasdaq Stock Market.
Fastenal, based in Winona, Minn., sells industrial and construction supplies, wholesale and retail. The company's shares were down 7.7% last week as the Dow Jones Industrial Average tumbled 3.4%. According to data from Insiderinsights.com, insiders at 791 companies reported stock sales last week, compared with only 223 companies where insiders reported purchases.
Fastenal Chief Financial Officer Daniel L. Florness said he was in Europe last week on a business trip, but he was following his company's stock. ""Our stock and the market in general last week took a bit of a beating,"" said Mr. Florness, who on Friday bought 1,000 shares at $44.06 each. ""We really just felt it was a good opportunity to buy some stock."""
842613491,u.s.-news:-u.s.-watch,wsj_399139119,2009-02-24,"HEALTH
Recession Likely to Boost
Government Outlays on Care
Government spending on health care is expected to jump 7.4% to $1.191 trillion this year as the recession curbs private health-care spending and swells the rolls of Medicaid and other government programs, a federal study concludes.
Overall, the nation's health-care expenditures are expected to reach $2.510 trillion, a 5.5% increase from 2008, when expenditures grew at a 6.1% pace, according to the study by economists and actuaries at the Centers for Medicare and Medicaid Services being published Tuesday in the journal Health Affairs."
830982069,"so,-they-can-say-no",wapo_307031412,1988-06-12,"For more years than most can remember, the Democratic Party has labored under the handicap of being known as the Ado Annie of American politics. She is the character in Rodgers' and Hammerstein's ""Oklahoma"" who sings of herself: I'm just a girl who can't say no.
The inability of the Democrats to say no to wonderful-sounding, extravagant schemes is probably the single biggest reason they have lost four of the five presidential races since Lyndon Johnson left the White House. Johnson in his long congressional career and in his five years as president made a high art of public benefaction.
From the gift of government-subsidized electricity to his Hill Country neighbors at the start of his career, to Medicare and Model Cities in the high-flying Great Society days at the end, he practiced generosity of unparalleled scale with the taxpayers' money. His stump speeches in the 1964 campaign promised that Washington would provide help for ""Molly and the babies,"" down to and specifically including ""a house for the family and pictures on the walls.""
Appreciative as they were of those benefits, the voters have decided in every presidential election but one since 1968 that enough is enough. Though they regularly tell pollsters they think the Democrats are more sympathetic to working people and their problems and have given those Democrats a near-permanent lease on Congress, they have thought it prudent to keep a check on extravagance by having the GOP control the White House.
This is a gut-level, instinctive, extraconstitutional addition to the many other ""checks and balances"" in our system of government. It's a psychological comfort to a citizenry that covets the public-financed programs Democrats dangle, but has been burned badly by inflation the past two times the Democrats had the keys to the White House as well as Congress in their hands."
842615826,"last-week's-drop-in-initial-jobless-claims,-other-data-suggest-tight-labor-market",wsj_398639136,1998-08-21,"WASHINGTON -- First-time claims for state unemployment insurance slipped by 2,000 to 301,000 last week, indicating the labor market remains extremely tight, the Labor Department said.
The four-week moving average for claims -- considered a better gauge of labor-market conditions -- fell by 4,000 to 303,000 for the week, the lowest level since Aug. 7, 1997.
In a separate report earlier in the week, the Labor Department said the number of American workers laid off from 1995 to 1997 dropped sharply from the prior three-year period. A total of 3.6 million workers were ""displaced,"" according to the government's biannual survey, down nearly 15% from 1993-95. The study includes data from 1995 in both time periods.
The study, reported in yesterday's New York Times, also found that getting laid off caused less trouble for workers as the economy improved. About three-fourths of people who lost jobs from 1995-97 found new jobs fairly quickly, a slight improvement over 1993-95.
More than half of those who found new jobs earned as much or more than they had in their earlier jobs, a seven-percentage-point improvement over 1993-95. And while one in four laid-off workers suffered an income drop of 20% or more when they were re-employed, that was down from the one-third who saw such a decline in 1993-95."
830983067,drab-news-depresses-market:-news-helped-averages-down-amex-declines,wapo_142984425,2066-11-25,"I NEW YORK, Nov. 22 lAlâ€™li The stock market retreated again today under the continued barrage of drab economic news but perked up and cut its losses late tn the day In hope that President Johnson might succeed In avoiding a tax boost.
The Dow Jones industrial average ended with a loss of 3.18 at 794.98, having recovered from a loss of 7.90 at 790.20. At that level, the Dow was at the top of what chartists believed would be a support zone running from 780 to 790.
Brokers said It was news I rather than a theoretical chart] support which wiped out many losses. They cited news from Austin, Texas, that Johnson had gone into an agency-by-agcncy study of what programs he can cut hack to save at least $3 billion.
Since the Johnson Administration lias been reported in the throes of deciding whether or not to raise taxes. Wall Street interpreted the latest news story as meaning that the President was making efforts to save money so that a tax increase would not be needed. Stocks began to cut losses immediately. A number of previous losers emerged with gains.
Although most over-all statistics remained on the downside, the most actively traded stocks had 11 winners, three losers and one unchanged, Ford."
842616329,"dollar's-sudden,-sharp-slide-after-weeks-of-stability-sends-stock-market-lower",wsj_398067691,1988-03-25,"Suddenly, investors have the U.S. dollar to worry about again.
After weeks of blissful unconcern about an apparently stable dollar, a sharp slide in the currency yesterday unnerved many stock market investors, who sent share prices plunging. The Dow Jones Industrial Average closed at 2023.87, down 43.77, after slumping as much as 49.90 points during the day.
The dollar was quoted at 125.55 yen in late New York trading, down from 126.75 Wednesday.
Analysts differed on what caused the dollar's slide, which began in Tokyo, and how important it is in the long run.
Peter Canelo, a market strategist at Bear Stearns & Co., suggested that currency traders simply got too excited when the dollar drifted below a certain technical level against the yen in Tokyo. He contended that the dollar remains on a sound footing and that downward pressure will ease."
830984995,cutting-the-deficit-may-not-be-solution-to-economyâ€™s-problems,wapo_147549426,1982-05-04,"High interest rates are the stick that drove Congress and the White House to negotiate all spring over the budget and that may yet push Congress to take some action to reduce the upcoming deficit.
The theory is that lower prospective deficits will reduce pressure on the financial markets, reduce fear of future inflation, and for both reasons bring a reduction in interest rates that will let the economy off the floor of recession.
All sides agree that high interest rates are a leading cause of the economyâ€™s problems. But there is lively disagreement about the rest of the equation: just what is keeping rates high now, and how best to bring them down without harming the economy in other ways.
President Reagan has himself been afflicted by this split in opinion. Thus he has said that the likely deficits over the next several years are keeping rates high, in part because they are raising inflationary expectations and leaving investors unwilling to lend except at extremely high rates. But he has also taken a contrary view and, citing cases in the Midwest where local banks have cut their rates, has argued that interest rates should come down because the inflation rate has come down so rquch in recent months.
There are several lines of argument against the interest rate theory on which the budget negotiators have been operating."
842613764,the-outlook:-will-money-keep-economy-on-the-rise?,wsj_398023559,1987-11-30,"NEW YORK -- The Federal Reserve for years has been calling on Congress and the administration to get fiscal policy under control, but the agreement reached on November 20 wasn't exactly what Fed officials had in mind. The deficit accord still faces hurdles in Congress and hardly stirred enthusiasm in financial markets. The tasks of the central bank, instead of being reduced, may actually have been increased.
If the budget pact appears likely to restrain economic growth, the Fed must decide whether to offset it and, if so, how vigorously. An expansionary policy, designed to hold down interest rates, could further weaken the dollar, a prospect that worries at least some Federal Reserve officials. A deeper fall for the dollar could heighten inflation fears -- fears that still are held by some Fed officials.
Most economists so far give Fed Chairman Alan Greenspan high marks for the central bank's actions since the stock-market crash on October 19. But some worries are creeping in. The Fed, as promised, flooded the banks with liquidity immediately after the crash, but the period of extreme ease ended quickly. After the first couple of weeks the central bank seemed to seek a more even keel, occasionally pulling reserves out of the banks.
The situation is confusing the analysts. Those who focus on the money supply, such as Edward S. Hyman of the investment firm of C.J. Lawrence Inc., worry about a decline in M1, the narrowly defined money supply. ""Now that the market has settled down,"" he says, ""money may be stabilizing. Alternatively, these declines may indicate that the economy has weakened.""
On the other hand, Robert J. Barbera, chief economist of E.F. Hutton & Co., is mainly concerned about the degree of pressure on bank reserves. On that basis, he feels that the Fed is maintaining ""only marginal reserve restraint."""
842614311,commerce-agency's-revised-gnp-data-change-view-of-economic-performance,wsj_397929739,1985-12-23,"WASHINGTON -- When the Commerce Department released figures late last year showing a substantial improvement in economic growth during the fourth quarter of 1984, the news was cheered by traders, economic analysts and politicians alike.
But last week the department released revised figures indicating those cheers were for nought. Instead of growing at an inflation-adjusted 4.3% rate, as previously thought, the new figures showed economic growth was limping in the fourth quarter of 1984 at a meager 0.6% pace.
That drastic change illustrates how the highly technical ""benchmark"" statistical revisions completed recently by the department have revamped the economic landscape. The department is the sole source of statistics on the nation's total output, or gross national product, and when it alters its numbers, it alters everyone else's view of the world.
The department's revisions altered virtually all the GNP figures back to 1972, and in some cases reached as far back as 1929. The revisions reflected newly available information, improved estimating techniques and a shift in the price ""base,"" used in adjusting GNP for inflation, to 1982 from 1972.
For the Reagan administration, the revisions make the economic record look less successful. The revisions show, among other things, that the 1982 recession was more severe than previously thought, and that the expansion that has followed isn't quite as strong as earlier statistics had suggested."
830982117,"stocks-rally-after-sell-off,-close-mixed:-industrials-post-3.16-point-gain",wapo_139048118,1986-06-19,"NEW YORK, June 18â€”The stock market rebounded from some early selling to finish mixed today, thanks to some late buying of blue chips.
The Dow Jones average of 80 industrials, down about 13 points at midday, closed with a 3.16-point gain at 1,868.94.
The Dow Jones industrials dropped 8.41 points in the week's first two sessions. Analysts said enthusiasm for stocks slackened lately as evidence mounted that the pace of business activity remains subdued.
Before the opening today, the government revised downward its estimate of economic growth in the first quarter of this year.
The Commerce Department said the gross national product grew at an annual rate of 2.9 percent, after adjustment for inflation and seasonal factors, in the January-March period, rather than t he 3.7 percent rate estimated earlier."
830983825,reports-give-mixed-signs-about-condition-of-economy,wapo_307375108,1991-03-16,"Americans got some mixed news yesterday about the state of the economy, with the government releasing statistics showing that the recession continued during February but with private researchers and the marketplace indicating that the end of the Persian Gulf War may be turning things around now.
Government reports released yesterday showed that prices for finished goods and the output of the nation's factories continued to fall last month, providing further solid evidence that the U.S. recession was worsening during February.
In the financial markets, however, attention remained focused on other signs that the economic slump may be coming to an end. As a result, long-term interest rates rose and the value of the surging U.S. dollar strengthened further yesterday.
Among those signs was an unusual interim report by researchers at the University of Michigan who survey U.S. consumer attitudes each month. While declining to release the exact figures, a survey official said the initial sampling of consumer sentiment this month showed such a sharp improvement that a special report was issued to the survey's clients.
Many economists believe that plunging consumer sentiment, depressed by soaring energy prices and uncertainty over the Persian Gulf War, caused a large drop in buying that, in turn, was a major factor in the current recession."
842613889,u.s.-stocks-slide,wsj_1002590309,2012-04-19,"Stocks fell after a trio of disappointing economic readings overshadowed better-than-expected earnings reports from Travelers and other companies.
The Dow Jones Industrial Average declined 68.65 points, or 0.53%, to 12964.10. The Standard Poor's 500-stock index shed 8.22 points, or 0.59%, to 1376.92, and the Nasdaq Composite fell 23.89 points, or 0.79% to 3007.56.
The information-technology and industrials sectors led the S&P 500 lower amid downbeat labor, housing and manufacturing readings.
Just three of the Dow's 30 components advanced. Travelers gained $2.23, or 3.7%, to $61.70 and Verizon Communications rose 49 cents, or 1.3%, to 38.15 after both reported first-quarter results that beat analysts' projections. General Electric gained four cents, or 0.2%, to 19.14 ahead of its results Friday.
""This whole market ran out of steam halfway through the day,"" said Jonathan Corpina, senior managing partner of New York Stock Exchange floor broker Meridian Equity Partners. ""It just seems to be getting worse and worse as the day goes on. All the European headlines are really catching up right now."""
842615672,business-and-finance,wsj_398299929,1993-02-23,"CLINTON UNVEILED an industrial policy in which the government would explicitly back the development of commercially useful technology. The president's plan would shift billions of dollars from military research to civilian purposes, and also fund a variety of projects in manufacturing, next-generation automobiles and computer networks.
The president's tax package appears to give a big boost to capital-intensive companies rather than to the service sector, causing worry that the plan won't generate 500,000 new jobs. Several new Democratic members of Congress expressed concern about the absence of deeper budget cuts.
---
A sharp bond market rally sent interest rates plunging. The yield on the Treasury's 30-year bond fell to 6.93%, its lowest level in 15 years. Stocks were mixed, with the Dow Jones industrials climbing 20.81 points to 3342.99. But over-the-counter issues tumbled.
---"
842614319,business-and-finance,wsj_398517617,1994-11-07,"AN INTEREST-RATE BOOST by the Federal Reserve appears all but certain following the release of October jobs data. Unemployment dropped 0.1 percentage point, to 5.8% of the work force. The economy's surprising show of strength put more pressure to fight inflation on the central bank, as it approaches a key policy meeting next week.
Bond prices declined on the jobs report, pushing yields to their highest level in more than three years. The Treasury's 30-year bond lost more than 3/4 point, lifting its yield to 8.15%. Stock prices dropped as well.
---
Corporate profits continued to surge in the third quarter. Companies chalked up the strong performance to a healthy U.S. economy, which lifted earnings in virtually every industry, and to manufacturing price gains and improved overseas sales.
Stock investors are ignoring the solid quarterly earnings and have begun shifting more assets into cash and bonds. The profit gains have been overshadowed by worries about rising interest rates and inflation."
830983010,"betting-on-colleges,-correctional-facilities;-rs-partners-finds-big-value-in-small-caps",wapo_410014102,2006-03-12,"For managers of the RS Partners Fund, the second-best performing U.S. small-company value mutual fund since 2001, only two things are certain this year: jail and school.
Andrew Pilara, 64, who oversees the $2.3 billion fund (RSPFX), is bullish on Corrections Corp. of America, the country's largest operator of jails and prisons, and Corinthian Colleges Inc., which runs 97 schools across the United States.
While most companies will post smaller earnings gains in 2006 as consumer spending weakens, companies such as Corrections Corp. and Corinthian Colleges will keep growing, said Pilara, who co-manages the fund with Joe Wolf, 34, and David Kelley, 35. Demand for their services isn't dependent on the economy, Pilara said.
""Our caution led us to businesses that aren't economically sensitive,"" he said in an interview from his office at RS Investments in San Francisco. Pilara expects rising commodities prices to hamper U.S. growth, while economists are forecasting that the first quarter will show the biggest gains in two years.
The RS Partners Fund climbed 14 percent in the past year. Much of the gain came from energy-related companies such as Compton Petroleum Corp. and Paramount Resources Ltd., which increased as oil and natural gas prices rose to records."
